,close,high,high_limit,low,volume,day
2016-10-12-600624.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600624.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600626.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600626.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600626.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600626.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600627.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600627.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600627.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600627.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600628.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600628.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600628.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600628.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600629.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600629.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600629.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600629.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600630.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600630.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600630.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600630.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600631.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600631.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600631.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600631.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600633.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600633.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600633.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600633.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600634.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600634.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600634.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600634.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600635.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600635.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600635.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600635.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600636.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600636.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600636.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600636.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600637.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600637.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600637.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600637.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600638.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600638.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600638.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600638.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600639.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600639.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600639.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600639.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600640.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600640.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600640.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600640.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600641.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600641.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600641.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600641.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600642.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600642.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600642.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600642.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600643.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600643.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600643.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600643.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600644.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600644.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600644.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600644.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600645.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600645.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600645.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600645.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600647.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600647.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600647.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600647.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600648.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600648.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600648.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600648.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600649.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600649.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600649.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600649.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600650.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600650.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600650.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600650.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600651.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600651.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600651.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600651.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600652.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600652.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600652.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600652.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600653.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600653.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600653.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600653.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600654.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600654.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600654.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600654.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600655.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600655.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600655.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600655.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600656.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600656.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600656.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600656.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600657.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600657.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600657.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600657.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600658.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600658.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600658.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600658.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600659.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600659.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600659.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600659.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600660.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600660.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600660.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600660.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600661.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600661.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600661.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600661.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600662.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600662.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600662.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600662.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600663.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600663.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600663.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600663.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600664.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600664.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600664.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600664.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600665.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600665.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600665.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600665.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600666.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600666.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600666.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600666.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600667.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600667.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600667.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600667.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600668.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600668.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600668.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600668.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600671.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600671.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600671.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600671.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600672.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600672.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600672.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600672.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600673.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600673.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600673.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600673.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600674.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600674.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600674.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600674.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600675.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600675.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600675.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600675.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600676.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600676.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600676.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600676.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600677.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600677.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600677.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600677.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600678.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600678.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600678.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600678.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600679.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600679.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600679.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600679.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600680.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600680.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600680.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600680.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600681.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600681.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600681.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600681.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600682.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600682.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600682.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600682.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600683.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600683.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600683.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600683.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600684.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600684.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600684.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600684.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600685.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600685.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600685.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600685.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600686.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600686.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600686.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600686.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600687.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600687.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600687.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600687.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600688.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600688.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600688.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600688.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600689.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600689.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600689.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600689.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600690.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600690.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600690.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600690.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600691.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600691.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600691.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600691.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600692.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600692.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600692.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600692.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600693.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600693.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600693.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600693.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600694.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600694.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600694.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600694.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600695.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600695.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600695.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600695.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600696.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600696.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600696.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600696.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600697.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600697.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600697.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600697.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600698.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600698.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600698.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600698.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600699.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600699.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600699.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600699.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600700.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600700.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600700.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600700.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600701.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600701.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600701.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600701.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600702.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600702.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600702.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600702.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600703.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600703.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600703.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600703.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600704.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600704.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600704.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600704.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600705.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600705.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600705.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600705.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600706.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600706.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600706.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600706.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600707.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600707.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600707.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600707.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600708.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600708.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600708.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600708.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600710.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600710.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600710.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600710.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600711.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600711.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600711.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600711.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600712.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600712.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600712.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600712.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600713.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600713.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600713.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600713.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600714.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600714.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600714.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-600714.XSHG,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-600715.XSHG,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-600715.XSHG,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-600715.XSHG,43.76,43.76,43.76,38.91,22979085.0,202.0
